# form<TAB>count — Taraškievica word-form frequency, most frequent first.
# Built by scripts/build_frequency_list.py from betarask-dump.xml.bz2:
# 90896 main-namespace articles, 784102 distinct forms over
# 17177313 tokens; top 60000 kept, covering 87.7% of tokens.
# Wikitext is stripped crudely, so the tail contains markup residue; the head,
# which is what the coverage figure and the mining rank depend on, does not.
# 365 article(s) held out by the recall corpus are EXCLUDED,
# so a stem is never believed partly on the evidence of the sentences
# it is later scored against.
# Text is CC BY-SA 4.0 (be-tarask.wikipedia.org).
міністэрства	3387
жыцьцяпіс	3381
станцыі	3379
гэтая	3374
затым	3372
вялікае	3363
лікам	3359
дэбютаваў	3349
будзе	3346
гоцкага	3342
неўзабаве	3341
кампаніі	3337
адбыўся	3328
некаторых	3325
там	3305
лініі	3304
група	3300
вытворчасьці	3299
мінск	3297
літоўскі	3295
выступаў	3291
вялікая	3285
аддзел	3281
нямецкай	3266
украіны	3249
старонка	3249
італіі	3240
кіраваньня	3237
абароны	3232
лічыцца	3218
хоць	3217
вуліца	3213
камітэту	3213
газэты	3198
гэтак	3195
беларусы	3193
сяргей	3191
дэ	3189
расейскія	3187
двары	3186
саюзу	3166
другім	3165
дэпутатаў	3154
беларусаў	3149
справаў	3137
кар’ера	3137
былая	3128
даўжыня	3123
перайшоў	3112
лютым	3109
справы	3102
нараджэньні	3101
шэраг	3081
краінаў	3072
паўстаньня	3070
мэтраў	3069
вялікім	3063
зьвесткі	3062
цалкам	3057
прэзыдэнт	3047
польскага	3046
чатыры	3046
вільня	3043
новага	3043
завод	3032
тысячаў	3029
войскаў	3028
пунктаў	3025
ліпені	3022
административно-территориального	3022
клюбам	3021
раз	3013
цягам	3011
межах	3005
устройства	3001
рынак	3000
ягоны	2998
выкарыстоўваецца	2994
аляксандра	2993
сьцяг	2991
чэмпіянаце	2984
будаўніцтва	2978
месьціцца	2973
разьмешчаны	2972
палове	2962
тэрмін	2960
прадпрыемства	2955
ролю	2953
адпаведнасьці	2953
сьнежні	2943
прызначаны	2936
знаходзяцца	2933
працу	2932
польскі	2924
пасёлак	2921
другога	2919
андрэй	2915
свабода	2904
ўваходзіць	2899
вершы	2891
відаў	2889
падзел	2888
сам	2885
мастак	2884
ўваходзіла	2884
род	2881
атрымалі	2861
спачатку	2860
падпісаў	2857
між	2855
хто	2851
ўпершыню	2847
беларускую	2844
тэрыторыя	2842
наша	2839
гістарычнай	2835
летувы	2819
пакінуў	2819
минск	2816
населения	2811
гулец	2811
палітыкі	2803
наступныя	2801
правёў	2801
гішпаніі	2800
далучыўся	2797
менавіта	2796
нар	2795
вядомыя	2791
сябра	2779
выйшаў	2778
ступені	2769
эўропе	2767
цэнтральнай	2762
усіх	2762
расея	2759
сябры	2754
часы	2753
палац	2753
беразе	2751
назвай	2747
профіль	2747
сыстэма	2740
дзён	2738
крыніцах	2735
бацька	2733
аснове	2725
вайна	2723
выглядзе	2722
вайне	2719
розныя	2715
альбом	2712
сабой	2708
рэкі	2707
асноўныя	2700
такіх	2697
некалькіх	2692
створаныя	2686
вярхоўнага	2685
стане	2684
афіцыйная	2683
раман	2683
чэмпіянат	2683
ўнівэрсытэт	2681
дынама	2681
прыкладна	2680
партыя	2677
хакеісты	2677
часоў	2670
міністраў	2669
звыш	2664
адбылася	2662
краіне	2661
рацэ	2658
статыстыка	2657
маёнтку	2647
галерэя	2643
жніўні	2642
паўночны	2635
хутка	2634
сакавіку	2628
замест	2622
савецкі	2616
разьвіцьця	2614
падзелу	2613
ніва	2610
расейская	2609
твораў	2608
поўдні	2606
абраны	2600
знаходзіўся	2595
значна	2589
самых	2589
старшыні	2589
ўпамінаецца	2588
перамогу	2588
такія	2584
юры	2584
гміны	2576
района	2574
польскія	2571
дасягненьні	2571
гурт	2558
новай	2557
гісторык	2545
галіне	2543
бнр	2540
мы	2532
пачала	2528
двор	2525
рух	2523
замежных	2513
сучаснай	2506
вады	2502
стварэньня	2499
вынікаў	2495
носьбіты	2495
ўваходзяць	2494
справа	2493
гэтае	2492
вильна	2490
незалежнасьці	2487
адукацыі	2481
нягледзячы	2478
уладай	2472
паўднёвай	2472
кіраўнік	2471
новая	2471
маёнтак	2471
складала	2469
складу	2458
каралеўства	2457
выйшла	2457
францускія	2452
мяжы	2451
апісаньне	2445
маскоўскай	2442
людзі	2441
творчасьць	2441
былы	2424
інфармацыя	2423
кніга	2422
стагодзьдзяў	2421
тытул	2417
апошні	2416
геаграфія	2415
адразу	2415
вялікабрытаніі	2413
адбылося	2410
чале	2409
мая	2409
часе	2405
районов	2403
правы	2403
амэрыканскі	2398
прадстаўнікоў	2396
ўрад	2395
улады	2390
латвіі	2385
савецкія	2379
вядома	2375
сваё	2370
наступным	2360
інстытуту	2359
рада	2358
сілы	2357
павал	2342
працавала	2341
помнікі	2331
вялікія	2328
мм	2327
здымкі	2327
новыя	2326
музыкі	2325
паўднёвы	2323
гульцом	2321
францускі	2320
афіцыйна	2317
сьвяты	2315
сярэдзіне	2313
цела	2313
факультэт	2312
гербу	2308
варыянты	2303
бібліятэка	2303
існавала	2302
см	2297
асобаў	2296
менская	2292
першых	2288
станіслаў	2287
ўлада	2284
рэспубліка	2282
праект	2272
пункт	2271
краінах	2269
былыя	2269
менскі	2268
футбольны	2263
тых	2258
мястэчку	2258
тыпу	2257
літоўскае	2257
мовах	2256
фэдэрацыі	2253
беларускім	2252
францускай	2252
ангельшчыны	2252
савета	2251
марыі	2250
першапачаткова	2248
сэрыі	2246
сьвятой	2239
збор	2236
жыў	2234
мікалая	2230
зборнік	2220
дзяржаўных	2215
верасьні	2214
зборную	2211
вытворчасьць	2207
паўночным	2207
чэрвені	2204
школе	2203
стварэньне	2203
беларус	2201
чэмпіёнаў	2198
маскве	2192
заняў	2192
поўдзень	2191
галоўнага	2185
першае	2182
гуляў	2182
кляштар	2181
кастрычнік	2180
плошчы	2180
каманду	2180
ўсходзе	2178
гомель	2177
минской	2172
выгляд	2167
млрд	2167
іменная	2167
віцебск	2166
васіль	2166
сям’я	2166
нямецкі	2165
побач	2160
бясьпекі	2158
кіраўніцтва	2157
разьвіцьцё	2156
прычыны	2155
сяло	2153
численность	2152
акты	2151
гаспадаркі	2150
выпадку	2148
віленскай	2144
твор	2140
ўраду	2139
выпускнікі	2138
мясцовых	2136
артыкулы	2135
кіраўніцтвам	2135
культура	2133
гістарычныя	2130
кожны	2130
кастрычніку	2128
савецкай	2124
далей	2123
збудавалі	2120
даляраў	2120
выбарах	2115
нямеччыне	2110
адпаведна	2107
новых	2104
прыватнасьці	2102
изменении	2099
слоўнік	2099
мэтай	2098
бацькі	2097
ваколіцаў	2096
абласнога	2096
пераклад	2094
формы	2093
краю	2088
сына	2087
ўсходняй	2086
клюбаў	2086
кіно	2085
падляскага	2074
стары	2073
сёньня	2072
спб	2069
віды	2065
адрозьненьне	2064
працавалі	2063
міжнародная	2054
сярэдняя	2051
расейскага	2045
азіі	2044
землі	2040
рашэньне	2039
месьце	2037
сабе	2036
займае	2034
польшча	2029
прыняў	2028
напісаў	2027
станцыя	2027
сусьветную	2027
поўнач	2023
гэтую	2019
удзельнікі	2019
летніх	2014
лістападзе	2013
купалы	2013
мільёнаў	2013
момант	2011
славутасьці	2009
усё	2008
значэньне	2007
памяць	2006
шлях	2005
выкананьня	2004
магчымасьць	2003
сьв	2001
усяго	2000
правінцыі	1995
список	1995
шматлікія	1994
красавіку	1991
імі	1991
новым	1988
комплекс	1985
паўднёвым	1985
касьцёла	1985
іншага	1982
пасады	1982
вакол	1981
турніры	1978
хутар	1977
пятра	1973
шэрагу	1970
гарадоў	1965
народны	1965
школу	1965
швэцыі	1964
раёны	1962
віктар	1962
лік	1960
мовай	1958
україни	1957
га	1955
міхал	1953
берасьцейскага	1953
дня	1952
многія	1950
нямецкія	1949
вялікую	1947
міхаіл	1941
літаратары	1938
склаў	1937
могілках	1935
другая	1935
царкву	1933
разоў	1933
ягоныя	1927
трэці	1927
вёску	1926
паўла	1922
пісьменьнікаў	1922
прамысловасьці	1922
бду	1918
вул	1916
республики	1914
народная	1914
менскім	1913
радзівіл	1911
магчыма	1910
эстоніі	1910
спадчына	1907
апошнія	1905
скасаваны	1904
ні	1899
стан	1898
раёнаў	1897
траўні	1896
пачынаецца	1895
басэйн	1895
мінуўшчына	1893
няма	1890
фон	1888
сьвет	1886
намесьнік	1885
пяць	1884
самы	1883
занялі	1879
нямеччына	1878
эканоміка	1876
чыгуначнай	1874
чэмпіёнам	1874
дапамогай	1873
другую	1872
савецкага	1872
минского	1871
міжнародных	1871
стылі	1867
ягонай	1867
дадзеных	1866
архітэктура	1865
словаў	1863
шляхам	1862
выдаў	1861
камісіі	1861
ордэн	1859
сярэдняй	1856
справах	1853
зьявілася	1851
зрабіў	1851
службы	1848
выкарыстаньне	1847
пазыцыі	1847
савет	1846
азначае	1845
выбараў	1845
мужчынскія	1845
чаргу	1842
край	1842
эўра	1842
народаў	1841
шляхты	1839
адначасова	1838
пастановай	1837
жанчыны	1837
маскоўскага	1836
рсфср	1836
від	1835
пераможца	1833
горадні	1832
арганізацыя	1831
жонка	1831
знак	1830
перамогі	1829
палітычных	1827
большасьці	1826
народу	1826
парк	1824
трэцяга	1823
заснаваная	1820
перадачы	1815
сілаў	1812
ангельскай	1811
горадня	1807
указ	1806
лінія	1805
здолеў	1804
банк	1803
імёнаў	1803
прыток	1800
сядзіба	1800
узнагароды	1800
гісторыю	1797
кампанія	1796
масква	1792
ўкраіне	1791
дзяржаваў	1790
жыве	1790
добра	1790
чатырох	1790
берасьце	1789
мастацтваў	1789
рэгіёну	1789
працуе	1784
памяці	1784
