# form<TAB>count — Narkamaŭka word-form frequency, most frequent first.
# Built by scripts/build_frequency_list.py from bewiki-pages-articles.xml.bz2:
# 266050 main-namespace articles, 1321264 distinct forms over
# 44119525 tokens; top 20000 kept, covering 77.0% of tokens.
# Wikitext is stripped crudely, so the tail contains markup residue; the head,
# which is what the coverage figure and the mining rank depend on, does not.
# Text is CC BY-SA 4.0 (be.wikipedia.org).
мала	2302
рознымі	2301
ачкоў	2300
урада	2298
архітэктараў	2296
калоніі	2295
палітычная	2295
падставе	2295
верасень	2293
сярэднім	2293
мяжой	2292
хрыста	2291
амерыканскай	2290
максім	2289
рублёў	2289
зорак	2289
акадэмік	2288
значнай	2285
гістарычнага	2284
адам	2283
доктара	2282
удзельнікаў	2282
радзей	2281
органы	2281
ганаровыя	2280
аэрапорт	2279
кітай	2277
смаленская	2276
нас	2275
таццяна	2275
нямецкія	2274
тон	2273
наяўнасць	2272
замуж	2271
аўтараў	2271
мяжу	2268
брэсце	2268
звязаныя	2268
кітаі	2267
інтарэсы	2267
арганізаваны	2266
партыю	2265
рыбы	2264
падтрымкі	2259
еўразіі	2259
сябра	2257
водныя	2257
робіць	2256
заснавальнікаў	2255
дакументаў	2254
андрэя	2254
выйшлі	2254
ўладамі	2253
сакратаром	2252
месцам	2250
праваслаўны	2249
старых	2249
партугаліі	2248
гродзенская	2248
дакументы	2248
польская	2246
машыны	2246
прыблізна	2246
гомельская	2244
рэйтынгу	2244
прыйшоў	2243
такога	2242
нямецкага	2242
праводзіць	2241
кастрычнік	2240
устаўной	2239
грамадзяне	2238
хваробы	2237
заканчэнні	2233
зала	2233
правым	2232
каралеўскага	2231
склала	2231
ўзровень	2231
шырынёй	2230
зоне	2229
свабода	2229
эпоху	2229
сілу	2228
высокі	2227
уключае	2227
дзяцінства	2227
публікацыі	2226
стану	2225
акцёры	2225
дэпутатам	2225
кіеве	2224
вяртання	2223
распрацаваны	2223
ўклад	2221
намінацыі	2221
заняла	2220
выяўлены	2220
навуковага	2220
выкарыстаннем	2218
выконваў	2218
грамадзянства	2217
полацкай	2215
немцы	2215
камандзіра	2213
канфлікту	2212
нью-ёрк	2211
існавалі	2208
прадстаўлена	2208
прычынай	2207
дзейнасцю	2207
беларус	2205
сучасная	2204
вёў	2204
перакладчык	2203
археалагічныя	2202
літоўскае	2200
маскоўскі	2198
міфалогіі	2198
курсы	2198
галасоў	2196
зв	2195
абараніў	2194
найбуйнейшых	2191
рыгор	2189
чорнага	2187
кіеў	2187
арэал	2186
польскім	2185
нашы	2185
жанаты	2185
перададзена	2184
часопісе	2183
адсутнасць	2183
знайсці	2181
мястэчку	2180
заходніх	2179
адпавядае	2179
пасада	2178
хроніка	2178
абласцей	2177
крэпасць	2175
развіцці	2175
вежа	2174
песню	2174
ўсю	2172
харчавання	2171
санкт-пецярбургу	2169
палітыку	2168
найсвяцейшай	2167
крыніцах	2166
засталіся	2166
узроўні	2166
паходзіў	2165
нацыянальную	2163
валерый	2162
стадыі	2162
святла	2162
сусветную	2159
незалежнай	2158
французская	2156
баявыя	2156
как	2156
батальён	2155
французскага	2154
такая	2154
млрд	2154
захапілі	2153
значны	2153
рэдка	2150
клубам	2150
та	2150
росту	2149
пар	2146
высокім	2143
значная	2142
атрымаўшы	2142
юнеска	2140
пераклады	2139
афіцыйным	2138
будучы	2138
складалі	2138
рада	2137
сталіцай	2136
фоне	2136
настаўнікам	2136
гэтае	2136
сетка	2134
належаць	2133
сведчыць	2132
родаў	2131
складалася	2130
вызвалены	2129
ўлада	2129
золата	2129
старшы	2129
міхал	2128
адстаўку	2126
лідар	2125
вынікаў	2125
птушкі	2125
кіеўскага	2123
выкананне	2123
культур	2123
издательство	2123
дачкі	2122
кола	2120
дэпартамент	2119
зніклі	2119
метады	2117
графа	2116
здзейсніў	2115
між	2115
краіну	2115
афіцэраў	2115
минского	2115
нямецкімі	2114
гарадзішча	2112
алімпійскія	2109
жаночы	2109
рынку	2109
па-за	2109
дняпро	2109
невялікія	2106
юзаф	2106
працуюць	2105
шляхты	2105
вядзе	2104
пераход	2104
апынулася	2099
глебы	2099
мастацкага	2098
прэзідэнты	2098
помніка	2097
сярэбраны	2097
фёдар	2095
колькасцю	2095
пастаўлены	2095
дасягае	2091
архіў	2091
перайшла	2090
дзейнічалі	2089
увесь	2087
прафесійны	2087
прытокі	2087
гледжання	2086
паўстанцаў	2086
каралеўскай	2086
адзінак	2085
мастацтве	2085
магла	2083
калекцыі	2083
казіміра	2082
увайшоў	2081
лёгкай	2080
кантролю	2078
хуткасць	2077
адкрыў	2076
лабараторыі	2076
во	2076
архітэктара	2075
васіля	2073
шатландыі	2071
радзівіл	2070
буйны	2070
прайшла	2069
фасад	2069
берагі	2068
асновай	2067
уздоўж	2065
афіцыйных	2064
паражэнне	2064
малой	2063
гістарычная	2063
ізраіля	2062
прэм’ера	2062
дняпра	2062
малодшы	2061
прызначэння	2061
бельгіі	2060
порт	2060
міністры	2059
імёны	2058
спявачка	2058
скасаванага	2058
машын	2057
берліне	2055
віцебскі	2055
белая	2055
маскву	2054
студыі	2054
забудова	2054
ўвагу	2053
братоў	2053
вызначаецца	2051
папы	2048
палкоўнік	2048
жытомірскай	2047
цягам	2044
адрозніваюцца	2041
амерыканскіх	2040
прызнаны	2039
гэту	2037
вучняў	2037
літоўскія	2036
апошніх	2035
недалёка	2034
зняты	2033
выкарыстоўвалі	2033
апынуўся	2031
славакіі	2030
царкву	2030
асманскай	2030
размяшчэнне	2030
жывапісец	2029
васілевіч	2029
адкрыцця	2028
прадукцыі	2028
глыбіні	2028
перанесены	2026
біялогіі	2025
рым	2024
літва	2023
саборы	2022
лад	2022
вілейскага	2022
з’езд	2021
хвалі	2021
трэцім	2019
дрэў	2018
прэм’ер-міністра	2018
заліва	2018
шлюбу	2018
пачынае	2017
лацінскай	2017
абвяшчалася	2017
называлі	2017
пол	2016
тэму	2015
палітычнага	2014
фізічнай	2014
працякае	2014
канфлікты	2013
правах	2011
дзяржавай	2009
ідэя	2009
працэсу	2007
гаспадарка	2007
старыя	2007
прылады	2005
камісія	2004
вынік	2004
сельсаветаў	2002
медыцынскі	2001
публіцыст	2000
актыўны	2000
братам	1998
прыхільнікаў	1998
рэлігія	1998
мінулым	1998
статусам	1998
ран	1997
бакі	1997
абароне	1995
аўтара	1995
база	1995
паход	1994
рэчываў	1994
князем	1993
генеральны	1993
загадаў	1993
тэрыторыямі	1993
адміністрацыйнай	1993
апублікаваны	1992
крыху	1992
забеспячэнне	1991
самога	1991
грузіі	1989
аўтары	1988
адлегласць	1986
амерыканскага	1985
герцага	1985
батальёна	1985
прызнанне	1984
клас	1983
прыналежнасць	1983
клубная	1983
фрыдрых	1981
пакінулі	1979
стаўшы	1978
займацца	1978
намесніка	1977
кароткі	1977
віленскі	1976
тэхніка	1976
авіяцыі	1975
чэрвень	1975
зацверджаны	1974
навучальных	1974
май	1973
декабря	1973
прадпрыемстваў	1972
этап	1972
ўзначаліў	1972
мужа	1970
малы	1969
майстэрні	1969
бальніцы	1968
ўраджэнцы	1968
вядомым	1967
ацэнкі	1967
вялі	1966
дзеяння	1965
нацыянальныя	1964
платформы	1964
фарміраванне	1961
адноўлены	1961
снежань	1960
апавяданні	1960
дзеячаў	1959
метро	1959
генрыха	1958
мастацкім	1958
хвілін	1957
руская	1957
сярэднюю	1957
ліпень	1953
майстры	1953
адкуль	1952
даследаванне	1952
валодаў	1951
барацьбу	1950
сонечнае	1948
кампаніяй	1947
памер	1947
дахам	1946
вада	1944
его	1944
самалёт	1943
лічылася	1943
планеты	1940
філіп	1939
захаваўся	1939
выхад	1938
вну	1936
займаліся	1936
групай	1935
маецца	1935
ўдзелу	1933
апошняй	1933
фонду	1932
нічога	1931
размяшчалася	1931
вы	1930
расіяй	1929
спрабаваў	1929
працэсаў	1928
словах	1928
сельскагаспадарчых	1927
аж	1927
шэрагам	1927
рб	1926
эканамічнай	1926
спецыялістаў	1924
дзева	1924
эміграцыі	1922
кожная	1919
культурнай	1919
плошчай	1917
партызаны	1917
вышэйшую	1917
партый	1916
праўда	1915
войскам	1914
вікіпедыя	1913
мастэрс	1913
распрацаваў	1913
спр	1913
фінал	1913
ўмовы	1912
жнівень	1912
паняцце	1912
ніва	1911
будаўніцтве	1909
берагавой	1909
даўжыні	1909
штатаў	1908
вышэйшых	1908
праграм	1908
невялікі	1908
калгас	1908
-----	1908
расійскія	1907
арыгінал	1906
германскай	1905
поўдня	1905
адміністрацыйным	1904
капітан	1903
сход	1902
супрацоўнікі	1902
асноўнага	1902
-ю	1900
якому	1899
барацьба	1898
законов	1898
уваходзіла	1898
флоры	1897
дарога	1896
аўгуста	1895
занялі	1895
еўрапейскі	1895
прыняла	1894
вырабаў	1894
дасягнуў	1893
тысячагоддзя	1893
валодае	1893
ападкаў	1893
футбольны	1892
традыцыйна	1891
возеры	1889
супрацоўнікаў	1888
поспех	1888
сказаў	1887
вайскоўцаў	1886
рэжым	1886
значэнні	1886
залы	1885
адзінкі	1885
памяшканні	1885
жаночай	1884
салецтваў	1884
злучаных	1883
прыводзіць	1883
рабоце	1882
сімвал	1882
верш	1879
ізноў	1878
працэсе	1877
матэматык	1877
веры	1877
напярэдадні	1877
заводзе	1876
нёман	1876
георгій	1875
улетку	1875
галактыкі	1875
энциклопедический	1874
удзелам	1873
мяжа	1873
ўніверсітэце	1873
шасці	1872
мастацкіх	1872
дагэтуль	1872
такое	1871
харватыі	1871
эканамічнага	1871
аповесці	1870
браў	1870
заходні	1869
факты	1868
праходзілі	1867
філосаф	1864
паўвострава	1863
каралева	1862
пасольства	1861
штаб	1860
драўляны	1859
афіцыйнай	1857
бой	1857
адкрытым	1857
духоўнай	1855
існаваў	1855
цэнтральным	1855
перайшлі	1854
ты	1854
схілы	1853
асветы	1852
пераехала	1851
праграму	1850
самі	1850
весці	1849
цяжка	1848
цэглы	1848
перамовы	1847
стагоддзях	1847
біскуп	1846
конкурс	1845
кожным	1845
перадаў	1844
вадасховішча	1844
дынастыя	1843
змог	1843
брэста	1842
браты	1841
санкт-пецярбурга	1841
стварылі	1841
максіма	1841
падзелены	1841
жанры	1841
студзень	1840
графства	1840
ірына	1838
выканаў	1837
цыкл	1837
закона	1836
уплыў	1836
стаіць	1836
люты	1834
юрыя	1833
рэдактарам	1833
вільгельм	1832
масы	1832
медыцыне	1830
дзейнічаў	1830
указов	1830
маскоўскім	1829
апошняя	1828
нямецкая	1828
самалётаў	1828
вясковая	1828
размяшчаўся	1827
варшавы	1825
акцыі	1825
вядомага	1823
загінула	1823
вывучэнне	1823
захавання	1823
праведзены	1822
неабходна	1821
найбуйнейшы	1819
грамадскія	1819
малых	1818
важным	1818
энцыклапедычны	1818
киселевский	1818
японскі	1817
дакладна	1816
цячэнні	1815
вадзе	1814
чалавекам	1813
з’яўляліся	1812
вясной	1812
факультэце	1812
праводзіліся	1810
верхов	1809
замену	1809
галерэі	1808
самага	1806
лістапад	1806
тэмы	1806
мэты	1806
страціў	1805
нарэшце	1805
імператарам	1804
польскія	1804
прыбыў	1803
міністрам	1803
бог	1802
рэканструкцыі	1800
грамадскай	1797
задачы	1796
каралевы	1795
вярнуцца	1794
праводзіцца	1794
рэчыва	1794
падарожжа	1793
рэчышча	1792
заставалася	1792
белыя	1792
рынак	1791
астраноміі	1790
рэгіёнаў	1790
узначальваў	1789
вінніцкай	1789
уключаны	1788
музычнай	1788
сс	1788
витебского	1788
кляштар	1787
лепшых	1787
арганізацыю	1786
даследавання	1785
браслаўскага	1785
святар	1784
банка	1783
сябрам	1783
залежыць	1782
могилевской	1781
віцебскім	1780
янка	1779
пераможцы	1779
дыяметрам	1778
думкі	1777
полацк	1776
лес	1776
джэймс	1775
складаўся	1775
раздзел	1774
лігу	1774
вясковай	1774
со	1773
упадае	1773
полацкім	1772
цячэ	1772
навагрудскага	1771
паранены	1769
жыла	1769
інтэр’ер	1769
дойлідства	1768
дзіцячы	1766
працоўнага	1766
сялянскай	1766
сельскагаспадарчай	1765
восенню	1765
бою	1764
эры	1764
наведаў	1764
фізіцы	1763
рэльеф	1763
савецкім	1762
падзяляецца	1762
служба	1760
двара	1760
фінансаў	1759
былых	1759
лондан	1757
басейна	1757
скончылася	1754
выкананы	1754
войнаў	1754
малюнак	1754
партызанскага	1752
гарадскія	1752
парафія	1752
цераз	1751
яўрэйскай	1751
фёдаравіч	1751
чэмпіёнка	1750
выпушчаны	1750
наступленне	1750
ла	1749
ўладанні	1749
вучылішчы	1749
прафесарам	1749
змест	1749
ўдзельнічалі	1748
банк	1748
асноўнымі	1748
-гадовы	1747
мяркуецца	1747
восем	1747
працай	1747
этнічна	1746
дастаткова	1745
казахстан	1745
вікторыя	1745
брэсцкая	1745
сельскіх	1745
санкт-пецярбург	1744
нью-ёрку	1743
вядомасць	1743
советов	1742
аднаўлення	1741
прыклад	1741
каталіцкі	1740
бярэ	1740
аналіз	1740
мясцовым	1740
сакавік	1739
метад	1739
ваенным	1738
медыцынскага	1737
канала	1737
айчынную	1737
манастыры	1737
валасы	1736
воп	1736
сібіры	1735
адправіўся	1735
варшава	1735
белниидад	1735
сітуацыя	1734
дэмакратычнай	1734
фізік	1734
рымскага	1734
пункту	1733
чыгуначныя	1731
абвешчаны	1730
тыпы	1730
астравах	1729
загад	1729
гвардыі	1729
місіі	1729
інфраструктура	1727
ўзнікла	1727
полымя	1726
прывялі	1726
прэзідэнцкіх	1725
аўтамабіль	1725
ліквідацыі	1725
прыняць	1725
красавік	1724
клубы	1724
паселішчы	1723
пушкіна	1722
вяртанне	1721
прымае	1721
еўрабачанне	1721
ўзнагароды	1721
рэлігіі	1720
герояў	1720
ірана	1719
іосіф	1719
выкладчык	1719
валынскай	1719
дзесяць	1719
чаму	1718
радзіму	1716
досыць	1716
сястра	1715
запіс	1714
праваслаўная	1713
семінарыі	1712
фарміравання	1712
турнірах	1712
генадзь	1711
немцаў	1711
ход	1711
гор	1710
усталяваны	1710
герцагства	1709
нацый	1708
старажытныя	1708
пасёлку	1708
камандзе	1708
выпадкаў	1707
распрацоўкі	1707
прусіі	1707
матэрыял	1707
паказана	1707
сумскай	1706
ажыццяўляецца	1705
п’есы	1705
каралі	1705
роднай	1705
газу	1705
жылы	1705
вобраз	1705
спосаб	1703
объекты	1703
аднаўленне	1701
рэканструкцыя	1701
пераведзены	1700
ініцыятыве	1699
сонечных	1699
месціцца	1699
генерал-маёр	1698
веку	1698
прынамсі	1697
заснавання	1696
княстве	1696
дадзены	1696
дзевы	1695
займалася	1695
бацькам	1694
зборная	1693
дыстанцыі	1693
гэтаму	1693
адзінства	1692
музычных	1692
пахаваныя	1692
гандаль	1692
відаць	1692
адама	1690
берага	1689
крытык	1688
рэлігійных	1688
полацку	1688
дошка	1688
рашэннем	1688
асуджаны	1688
мяне	1688
цэркваў	1688
характэрны	1686
егіпта	1685
праведзена	1685
кавалеры	1685
спявачкі	1684
баскетболе	1684
вырашана	1683
далучаны	1683
крытыкі	1683
баранавічы	1683
журнал	1682
трыма	1680
голас	1680
еўропа	1679
трэнерам	1679
воінаў	1678
кітайскай	1678
вышэйшыя	1677
арганізаваў	1677
зрабілі	1677
сітуацыі	1676
паведаміў	1676
лясах	1676
высокія	1676
класіфікацыя	1676
марскіх	1675
аўтамабіляў	1675
тэксту	1675
характару	1675
пунктам	1673
горкага	1673
літаратурныя	1671
праекты	1671
паўлавіч	1670
караблёў	1670
ранняга	1670
дэпартамента	1670
далі	1669
пісьменніца	1666
пяхоты	1666
зн	1666
піша	1665
скасавана	1665
ўвайшоў	1665
горкі	1665
объединении	1665
цікавасць	1665
тыдзень	1665
драўляныя	1665
флот	1664
самой	1664
займаюць	1664
джона	1662
паралельна	1661
караблі	1660
водные	1660
адсутнасці	1659
тэксты	1659
усходняя	1658
іспанія	1658
бібліі	1658
вышыню	1658
знаходжання	1657
праходзіла	1656
эпб	1656
белай	1655
францыска	1654
звання	1654
раннія	1654
генерал-лейтэнант	1654
касцёле	1654
рашэння	1653
ахвяр	1653
материалы	1653
клубе	1652
баёў	1652
вера	1651
украінская	1651
парыжа	1651
універсітэтаў	1650
грамадзянская	1649
неба	1649
тамах	1649
ніжнім	1648
зроблена	1647
серыю	1646
прадуктаў	1646
дарог	1645
прыйшлі	1645
сярэдняга	1644
абвясціла	1643
аповесць	1642
гістарычным	1642
даследчыкаў	1640
эдуард	1639
праводзіў	1639
смоленской	1639
сэнсе	1638
паэмы	1638
крыві	1638
лікаў	1638
конга	1637
аналізу	1637
драматург	1636
земляробства	1636
асабіста	1636
збору	1635
старонкі	1635
уільям	1634
фестываль	1634
навуковым	1634
унутраных	1632
працэсы	1632
размяшчаліся	1631
такімі	1630
гал	1629
восі	1629
атрымлівае	1628
належалі	1628
лагер	1628
службе	1628
свайму	1628
рэзка	1628
правядзенне	1628
подпіс	1628
усср	1627
рыгоравіч	1626
агонь	1626
сакратара	1626
канстанціна	1625
прозвішчы	1625
праспект	1625
палова	1624
асобны	1624
часціц	1624
ваду	1623
літоўскіх	1622
забудовы	1622
матчаў	1622
гродзенскім	1622
ціску	1621
аўтамабілі	1621
высокіх	1620
настаўнік	1619
вырабы	1618
льва	1617
камандуючы	1617
слабада	1617
баранавіцкага	1616
нагоды	1615
сяброў	1615
выкарыстоўвае	1615
апынуліся	1615
нярэдка	1615
аднайменнай	1615
апазіцыі	1614
сучасным	1614
выданняў	1614
інфармацыю	1613
рускую	1613
важную	1613
лісты	1612
нкус	1612
дзвюма	1612
рыб	1610
заліў	1608
бацьку	1608
выступаць	1608
невялікая	1607
эсперанта	1606
прызнаў	1606
бераг	1606
ўзросту	1605
напісана	1605
вага	1605
унутры	1605
болей	1604
андрэевіч	1603
выпуску	1603
складзены	1603
кубку	1603
гран-пры	1603
князі	1602
урадам	1602
эстонія	1602
сцэне	1602
пайшоў	1601
педагагічны	1600
чырвоную	1599
марта	1599
ляжыць	1599
перамога	1598
сярэднявечча	1598
мэтах	1598
васільевіч	1597
апрацоўкі	1597
падрыхтоўцы	1595
балаў	1595
рухавік	1595
забяспечвае	1595
плод	1595
доля	1594
архітэктарам	1594
лесу	1594
мянушка	1594
этапе	1593
зброя	1593
выцягнутая	1592
сяргея	1592
класаў	1592
вадой	1590
слуцкага	1589
змяніў	1589
надпіс	1589
дачку	1588
меркаванне	1588
трэцяя	1587
паказаў	1587
канструкцыі	1587
чылі	1586
даследчык	1585
руках	1585
медыцынскай	1582
малады	1582
адзначыў	1581
сцэнарыст	1580
выказаў	1580
абаронца	1580
рэспублікай	1579
гадамі	1579
літаратурны	1578
лівіі	1577
германію	1577
сістэмай	1577
насякомых	1577
ваеннае	1576
відавочна	1576
ліга	1576
камуністычнай	1575
атрадаў	1575
стварае	1574
рэсурсаў	1574
мус	1573
плана	1573
багародзіцы	1573
сцен	1573
поўнай	1572
вячаслаў	1572
еўра	1571
налічвалася	1570
віталь	1570
падраздзяленні	1570
уклад	1570
века	1570
верхняга	1569
прызёры	1569
абедзве	1568
звязаных	1567
артылерыі	1566
старажытнасці	1566
цэнтраў	1565
адстаўцы	1563
захоўваюцца	1563
зона	1561
ўтварэнне	1561
ўплыву	1561
значных	1561
марцін	1560
жыць	1560
агню	1560
дзяржаўную	1559
адпачынку	1559
падобны	1559
невялікіх	1559
загадчыкам	1558
англія	1557
хронікі	1557
папярэдняга	1557
паліва	1557
ладу	1556
маладыя	1556
нібыта	1555
вяршыні	1555
парод	1554
частках	1554
джордж	1553
верхнім	1553
канада	1552
героі	1552
гродзенскі	1551
пасол	1551
спыніць	1551
скульптура	1551
магутнасць	1551
аргенціны	1550
адзіная	1550
лічылі	1549
лагеры	1548
асоба	1547
маюцца	1547
створаная	1546
полацка	1546
швецыя	1545
занята	1545
снукеры	1545
распаду	1544
роды	1543
старая	1542
астатніх	1542
поспеху	1542
замежныя	1541
свяшчэннай	1541
камандзірам	1541
дагаворы	1541
лідараў	1541
распрацоўка	1541
вернікаў	1540
вярхоўны	1540
батэ	1540
каманд	1540
лідскага	1540
малыя	1540
катлавіны	1540
батанічнае	1539
лукашэнка	1538
радзівіла	1538
ўтварэння	1538
ансамбль	1538
октября	1537
бранскай	1537
адабрала	1537
аперацый	1535
законам	1535
фатаграфіі	1534
сентября	1534
акупаваная	1534
абраз	1532
творах	1532
факт	1531
сабою	1531
мне	1531
лясоў	1530
бацькоў	1530
танка	1530
жан	1529
арт	1529
воднай	1529
з’явы	1529
дзісенскага	1529
занадта	1528
губерняў	1528
пераемнік	1528
літары	1528
лёгка	1528
папулярнасць	1528
завершаны	1527
прыватных	1526
іспанскай	1526
кастрычніцкай	1526
кухня	1526
нашых	1524
кампазіцыя	1524
ўдзельнічала	1523
рабочы	1523
кампазітары	1523
карэі	1522
стэфана	1522
культурных	1522
камандавання	1522
мяса	1522
вучылася	1522
прынцып	1521
займала	1521
парафіі	1521
замку	1520
пакалення	1520
мемарыяльная	1519
выявай	1519
сайта	1519
ніжняя	1518
дз	1517
маладзечанскага	1517
грэчаскай	1516
катастрофы	1516
самастойна	1516
планы	1516
літаральна	1516
кандыдатаў	1516
правесці	1516
польшчу	1515
установы	1515
часці	1515
чорная	1514
насельніцтвам	1514
суседніх	1514
агенцтва	1514
шведскі	1513
ната	1513
юстыцыі	1513
пратэсту	1513
заснаваная	1513
падрыхтоўка	1513
ўнутры	1513
педагогі	1513
прастол	1512
даныя	1512
каталіцкія	1512
сямі	1512
асяроддзі	1512
знакі	1511
групоўкі	1511
судна	1510
пераходзіць	1510
адсюль	1510
пазіцыю	1510
фестывалі	1510
даўжыню	1509
ганаровай	1509
патрабаванні	1508
мясціны	1508
дзяржаве	1507
іі	1507
думы	1507
крылаў	1507
праходзяць	1507
інжынер	1506
каштоўнасці	1506
меншай	1506
драўляная	1506
разбураны	1505
мікола	1505
класіфікацыі	1505
лет	1505
прыз	1505
стэфан	1504
законы	1504
млын	1504
спісы	1503
напачатку	1501
месцамі	1501
гарадская	1501
медалямі	1500
моцны	1499
палітыцы	1499
колеры	1497
погляды	1497
касцёлы	1497
інданезіі	1496
крытыка	1496
усход	1495
спроба	1495
сябры	1494
тур	1493
надзвычай	1493
что	1492
дому	1492
прадметаў	1491
празе	1490
кандыдата	1490
уніі	1489
выяўлена	1489
лукашэнкі	1489
выконваць	1489
эканамічны	1489
нафты	1488
часова	1488
член-карэспандэнт	1488
ранніх	1488
российской	1488
кампаній	1487
вядомай	1487
агульныя	1487
кдб	1487
сельская	1486
стралковай	1485
маладзечна	1485
прадстаўнікамі	1485
ўступіў	1484
пражывання	1484
пастаянна	1484
тыпаў	1484
рэгіёнах	1483
сост	1483
калгаса	1483
віктара	1482
пасмяротна	1482
уладзіслава	1481
украіну	1481
наогул	1481
пражывала	1480
фільмаграфія	1480
спявак	1479
гарах	1479
выд	1479
артыстка	1478
армій	1478
расію	1477
варыянты	1477
оршы	1476
экалогія	1476
калекцыя	1476
праваслаўных	1475
чацвёрты	1474
вярнулася	1473
пэўны	1473
працягнуў	1473
июня	1473
лепшы	1473
пісаць	1472
фасада	1472
прырода	1471
узведзены	1471
берлін	1470
засталася	1470
дзяржынскага	1470
прызначыў	1468
роты	1467
дыпламат	1466
смаленск	1465
трон	1464
педагагічнага	1463
старой	1463
рэлігійныя	1462
партызанская	1462
віленскім	1461
арэнду	1461
літаратурная	1460
ўзроўні	1460
абсталявання	1460
журналістаў	1459
узросце	1459
ізраіль	1458
думка	1458
пераходу	1458
канстытуцыя	1457
французскіх	1457
гулец	1457
фармальна	1457
высокага	1457
партрэты	1457
брама	1456
ўжываецца	1456
жылыя	1456
зрабіла	1455
выступленняў	1455
акруговай	1455
грамадская	1454
падтрымліваў	1454
ру	1454
характэрна	1454
формаў	1454
актрысы	1454
званы	1453
мірнага	1453
фальварак	1453
інтэрнэт-старонка	1453
нямецкім	1452
мураваны	1452
свабоду	1451
культурны	1451
людзьмі	1451
горных	1451
міхала	1451
старажытны	1450
адзення	1450
шведскай	1450
адрозненні	1450
казкі	1450
моста	1449
паверхня	1449
запісаў	1449
палову	1448
аддзяленні	1448
гродненского	1448
магіле	1447
пагаднення	1446
паўночных	1446
сапраўды	1446
франтах	1446
адбывалася	1446
дзяржаву	1445
кіева	1445
нападу	1445
эдвард	1444
ўключана	1444
матэрыялу	1444
украінцы	1444
прыхільнікі	1444
галава	1443
ўтвараюць	1443
навакольнага	1442
культуру	1442
упраўлення	1441
абласцях	1440
выкананні	1440
задач	1440
тканіны	1440
ролях	1440
францішак	1439
сяргеевіч	1439
развіццю	1439
пабудаваў	1438
склалі	1438
італьянскай	1438
дапамог	1438
фільмы-драмы	1437
статут	1436
тэкстаў	1436
іншая	1436
францыю	1435
берагах	1435
класічнай	1434
графікі	1434
верхняя	1434
перу	1433
рэгулярна	1433
александр	1433
прымалі	1432
міліцыі	1431
фізіялогіі	1430
грамады	1430
дробныя	1430
аляксеевіч	1429
майкл	1429
мірных	1429
бібліятэцы	1429
германіяй	1428
юлія	1428
плато	1428
класіцызму	1428
апавяданне	1427
абарона	1427
рэчыцкага	1427
сіла	1426
зацьмення	1425
злучае	1424
российская	1424
краінамі	1423
ма	1423
вось	1423
районного	1423
знішчаны	1422
чырвоным	1422
групе	1422
русь	1422
старосты	1422
тэлебачання	1421
апавяданняў	1421
гадзіны	1420
чэмпіёнам	1420
яўрэйскага	1420
матчах	1420
им	1420
складаюцца	1419
запар	1419
філіпа	1419
імператарскай	1419
падзення	1419
фестывалю	1419
кваліфікацыі	1418
навукоўцы	1417
плады	1417
галоўную	1416
каханне	1415
абсталяванне	1415
ўтворана	1414
святлана	1414
паўнамоцтвы	1413
тэрміны	1413
клеткі	1413
кіт	1412
носіць	1412
прынцыпы	1411
працах	1411
сям’ёй	1410
істотна	1410
утварае	1410
спецыяльных	1410
палякі	1409
выкладчыкам	1409
гарадок	1408
цэрквы	1408
дрэвы	1407
параметры	1407
вясна	1406
пэўнай	1406
палітычным	1406
табліцы	1406
акт	1405
прыняцця	1405
даць	1405
стаяў	1405
редкол	1404
пазнаёміўся	1404
карцін	1403
называлася	1403
кампактная	1403
уладу	1402
работнікаў	1402
егіпет	1402
антонія	1402
горныя	1402
броўкі	1401
з’яўлення	1400
масавай	1400
хімічных	1400
ўласнасць	1400
ордэнамі	1400
ваяводы	1399
крыніцай	1398
паўабаронца	1398
элемент	1397
юзафа	1397
працягвалася	1397
варшаўскага	1396
эліптычная	1396
жылых	1395
ўключаны	1394
забітыя	1394
пакарання	1393
року	1393
прыродных	1392
эфект	1391
даследаваў	1390
паверсе	1390
югаславіі	1389
налічвае	1389
палякаў	1389
метадаў	1389
паўднёвых	1389
паходу	1388
арганізацыяй	1387
выконвае	1387
ўласцівасці	1387
спадарожнік	1386
справу	1386
вакал	1386
лічыўся	1385
дыяцэзіі	1385
адміністрацыя	1384
шведская	1384
вусця	1384
салдаты	1383
полацкі	1383
туды	1383
ігрок	1383
журналісты	1383
их	1383
аб’яднаны	1382
філіял	1381
зялёны	1380
вуліцай	1380
ахова	1379
паслуг	1378
спецыяльна	1378
нёмана	1378
ніжні	1377
выбар	1377
захапіў	1376
ваявода	1376
кулагін	1376
характарыстыкі	1375
структуру	1375
двое	1375
мужчына	1375
выстаўкі	1375
змена	1374
правінцый	1374
японія	1373
сутак	1372
папярэднік	1372
асобна	1372
января	1372
зверху	1372
сцэны	1372
прыкладам	1372
заняткі	1371
здымкі	1371
кангрэса	1370
самалёта	1369
акцый	1369
распрацоўцы	1368
кампанію	1367
цырымоніі	1367
знішчэння	1367
канадзе	1367
аб’ёму	1367
упразднении	1367
науки	1367
томас	1366
адбываліся	1366
дзейнічаюць	1366
функцыя	1366
фартэпіяна	1366
цікавыя	1365
раённы	1365
гарадскім	1365
масты	1365
некалькімі	1365
сядзібы	1365
маёмасць	1365
